*Frequency 	VM1-abs (dB)	VM1-phase (deg)
0.160324539069004	-14.0160441006271	-101.594103923208
0.163681652142781	-13.8433246437235	-101.828143707619
0.167109061431071	-13.6709004157102	-102.066720544941
0.170608238900312	-13.4987825688764	-102.309903366488
0.174180687339161	-13.3269831032549	-102.557761763625
0.177827941003892	-13.1555141772585	-102.810365356014
0.181551566277314	-12.9843886017062	-103.067782860943
0.185353162341481	-12.8136190028878	-103.330084811092
0.189234361864497	-12.6432193085032	-103.597338326536
0.193196831701692	-12.4732033268567	-103.86961337976
0.197242273611485	-12.3035853858234	-104.146977018166
0.201372424986239	-12.1343803467834	-104.429496911543
0.205589059598414	-11.9656036568156	-104.717240381562
0.209893988362352	-11.7972712365475	-105.010272475512
0.214289060112006	-11.6293992180143	-105.308658274649
0.218776162394955	-11.4620042974479	-105.612462226854
0.223357222283053	-11.2951040290207	-105.921746460341
0.228034207200042	-11.128716256269	-106.23657260552
0.232809125766501	-10.9628592127221	-106.556999932301
0.237684028662487	-10.7975516661158	-106.883087112336
0.242661009508241	-10.6328132859539	-107.214890487077
0.247742205763328	-10.4686637463159	-107.552463999798
0.252929799644615	-10.3051236576555	-107.895859926159
0.258226019063459	-10.1422138919062	-108.245128382601
0.263633138582538	-9.97995621303545	-108.600315671926
0.269153480392691	-9.81837246202163	-108.961466820579
0.274789415310239	-9.65748513963202	-109.328623843934
0.280543363795171	-9.49731742169079	-109.701824850009
0.286417796990658	-9.33789317886089	-110.081104423735
0.292415237784334	-9.17923626146052	-110.466494256452
0.298538261891796	-9.02137159071203	-110.858022315082
0.304789498962798	-8.86432411020124	-111.255711765073
0.311171633710602	-8.70811946618642	-111.659582196089
0.317687407064977	-8.55278379582135	-112.06964877938
0.324339617349349	-8.39834366379746	-112.485921491096
0.331131121482591	-8.24482596677635	-112.908405721752
0.338064836205982	-8.09225823579848	-113.337101061407
0.345143739335856	-7.94066792896086	-113.772003237249
0.352370871042487	-7.79008359705288	-114.21310051157
0.359749335155742	-7.6405333964651	-114.660376169382
0.367282300498085	-7.49204616714287	-115.113807497796
0.374973002245483	-7.34465077412829	-115.573365739298
0.382824743316823	-7.19837666729095	-116.039014356185
0.390840895792401	-7.05325318970868	-116.510711657715
0.399024902362142	-6.90930996854761	-116.988408114667
0.407380277804113	-6.76657661765433	-117.472047370799
0.415910610494022	-6.62508305385426	-117.961565423901
0.424619563946313	-6.48485873107381	-118.456891507471
0.433510878387529	-6.3459335990477	-118.957947172698
0.442588372362626	-6.20833712245532	-119.464645543922
0.451855944374922	-6.07209871311962	-119.976893082708
0.461317574560379	-5.93724772871601	-120.494587872086
0.470977326396952	-5.80381309552491	-121.017619360982
0.480839348449728	-5.6718234546863	-121.545869476835
0.490907876152603	-5.54130675401084	-122.079213632806
0.501187233627272	-5.41229114263974	-122.617516359732
0.511681835540307	-5.28480351376518	-123.160635583266
0.52239618899912	-5.15887061707665	-123.708422729416
0.53333489548762	-5.03451838937801	-124.260719489654
0.544502652842421	-4.91177188522408	-124.817360384044
0.555904257270404	-4.79065569506244	-125.378171919382
0.567544605408547	-4.6711933863391	-125.942974952907
0.579428696426881	-4.55340727534345	-126.511580451622
0.591561634175474	-4.4373192230872	-127.083795339651
0.60394862937638	-4.32294956834546	-127.659418040404
0.616595001861482	-4.21031776676512	-128.238239676328
0.629506182857198	-4.09944210633167	-128.820047744049
0.642687717317019	-3.99033949784738	-129.404622437805
0.656145266302905	-3.88302553540144	-129.991739290601
0.669884609416526	-3.77751463359433	-130.581168409076
0.683911647281429	-3.67381976289797	-131.172675753008
0.698232404077171	-3.57195226004998	-131.766023440128
0.712853030126519	-3.47192234141722	-132.360968761611
0.727779804536823	-3.37373832335561	-132.957267319088
0.743019137896701	-3.27740733779462	-133.554672719341
0.758577575029183	-3.18293468486018	-134.152934186186
0.774461797802518	-3.09032423522086	-134.751800430256
0.790678627999825	-2.99957837709432	-135.351020459041
0.807235030248838	-2.91069755805494	-135.950341612288
0.824138115013001	-2.82368096622877	-136.549510554191
0.841395141645195	-2.73852599154685	-137.148277078131
0.859013521505396	-2.65522854269687	-137.746389210667
0.877000821143634	-2.57378283984243	-138.34359966824
0.895364765549594	-2.49418172107678	-138.93966118164
0.91411324147025	-2.4164162757601	-139.534330152491
0.933254300796991	-2.34047632205741	-140.127365469276
0.952796164023651	-2.26635003399572	-140.718532304744
0.972747223776966	-2.19402418317192	-141.307596151052
0.993116048420933	-2.12348425363787	-141.894331046281
1.01391138573668	-2.05471428314657	-142.478513100428
1.03514216667934	-1.98769726560194	-143.059925990544
1.05681750921366	-1.92241451695362	-143.638358775343
1.07894672222983	-1.85884649065271	-144.213606476586
1.10153930954141	-1.79697252346437	-144.785469820537
1.12460497396693	-1.73677090031575	-145.353758360235
1.14815362149688	-1.6782187748213	-145.918287094284
1.17219536554813	-1.62129248272675	-146.478879294909
1.19674053130724	-1.56596747005543	-147.035365684462
1.22179966016487	-1.51221841692833	-147.587584298486
1.24738351424294	-1.46001929062717	-148.135381004047
1.27350308101666	-1.40934332644237	-148.678610480992
1.30016957803329	-1.36016326923444	-149.217134411708
1.32739445772974	-1.31245130227104	-149.750823028378
1.35518941235103	-1.26617915075347	-150.279554745121
1.38356637897178	-1.22131813385326	-150.803216320935
1.41253754462275	-1.17783927500682	-151.32170228171
1.44211535152487	-1.13571334680927	-151.834915051265
1.47231250243272	-1.09491089035587	-152.342765394923
1.50314196609002	-1.05540229186542	-152.84517212498
1.53461698279929	-1.01715786674004	-153.342061631273
1.56675107010815	-0.980147935981863	-153.833367418998
1.59955802861467	-0.944342755539261	-154.319031625641
1.63305194789433	-0.909712714958474	-154.799002834553
1.66724721255106	-0.876228265269252	-155.273237544171
1.70215850839495	-0.843860067025847	-155.741698502516
1.73780082874938	-0.812578942784463	-156.204355792107
1.77418948089017	-0.782355961906394	-156.661185962997
1.8113400926196	-0.753162447698521	-157.11217226929
1.84926861897808	-0.724970088167547	-157.557303221687
1.88799134909629	-0.697750834720109	-157.996574472005
1.92752491319093	-0.67147706281221	-158.429986459926
1.96788628970684	-0.646121490705805	-158.857545947337
2.00909281260873	-0.621657291050817	-159.279264306797
2.05116217882557	-0.598058083290669	-159.695157737665
2.09411245585089	-0.575297848983003	-160.105248942616
2.13796208950223	-0.553351169913339	-160.509562863442
2.182729911843	-0.532193017512362	-160.908130573971
2.2284351492703	-0.511798920054049	-161.300986174206
2.27509743077207	-0.492144869583649	-161.688168552867
2.3227367963571	-0.473207399965815	-162.069719825565
2.37137370566165	-0.454963555643102	-162.445685880741
2.42102904673618	-0.437390945070645	-162.816115156344
2.47172414501613	-0.420467653271383	-163.181060388092
2.52348077248057	-0.40417235872547	-163.540575941852
2.57632115700257	-0.388484235592061	-163.894719782248
2.63026799189538	-0.373383004872517	-164.24355216892
2.68534444565851	-0.358848950438379	-164.587135026029
2.74157417192788	-0.344862829020681	-164.925533885204
2.79898131963436	-0.331405992807663	-165.258814665268
2.85759054337494	-0.318460280777985	-165.587046057926
2.91742701400116	-0.306008056654221	-165.91029833503
2.97851642942919	-0.294032214411579	-166.228642878949
3.04088502567628	-0.28251612692473	-166.542153256336
3.10455958812835	-0.271443700212294	-166.85090341487
3.16956746304349	-0.260799311447887	-167.154969055703
3.23593656929628	-0.25056782817673	-167.45442676699
3.30369541036815	-0.240734599953595	-167.749353892232
3.37287308658868	-0.231285446651124	-168.039828497598
3.44349930763338	-0.222206636126549	-168.325929695242
3.51560440528298	-0.213484891374962	-168.607737044437
3.58921934645005	-0.205107383534338	-168.885330356481
3.66437574647833	-0.197061697490213	-169.158790448612
3.74110588272053	-0.189335861275307	-169.428197730494
3.81944270840046	-0.18191829515551	-169.693633551978
3.89941986676543	-0.174797829894304	-169.955179157027
3.98107170553497	-0.167963694005357	-170.212915690066
4.06443329165212	-0.161405480438502	-170.466925046472
4.14954042634363	-0.155113165353116	-170.717288734609
4.2364296604954	-0.149077093542983	-170.964087972228
4.32513831035009	-0.143287956611406	-171.20740413416
4.41570447353312	-0.137736782406094	-171.447318790371
4.5081670454146	-0.132414943343181	-171.683912896732
4.60256573581356	-0.127314131243286	-171.917267445643
4.69894108605216	-0.122426353030147	-172.147463234865
4.79733448636689	-0.117743928073018	-172.374580527768
4.89778819368446	-0.11325946523363	-172.598699720054
5.00034534976978	-0.108965871356524	-172.819900471228
5.10504999975406	-0.104856328207918	-173.038262424059
5.2119471110508	-0.100924292982695	-173.253864744499
5.32108259266793	-0.0971634854919528	-173.466786368887
5.43250331492433	-0.0935678885459796	-173.677105519265
5.5462571295791	-0.0901317269619763	-173.884900478219
5.66239289038254	-0.0868494724355338	-174.090248867398
5.78096047405718	-0.0837158303826939	-174.293227999607
5.90201080171844	-0.0807257380801022	-174.493914541525
6.02559586074357	-0.0778743475651418	-174.692385220786
6.15176872709867	-0.0751570321412191	-174.888715944751
6.28058358813318	-0.0725693702230483	-175.082982495299
6.41209576585161	-0.0701071472693811	-175.275259946279
6.54636174067275	-0.0677663432898892	-175.46562317372
6.68343917568614	-0.0655431292852671	-175.654146731667
6.82338694141669	-0.0634338654278216	-175.840904553313
6.96626514110768	-0.0614350920438803	-176.025970284342
7.11213513653329	-0.0595435252782078	-176.209417261566
7.26105957435154	-0.0577560537122957	-176.391318404591
7.41310241300917	-0.0560697339986428	-176.571746205907
7.56832895020974	-0.0544817848558984	-176.75077293358
7.72680585095702	-0.0529895856779961	-176.928470352514
7.88860117618554	-0.0515906697023762	-177.104910088054
8.05378441199065	-0.050282723193278	-177.28016330818
8.22242649947071	-0.0490635803120773	-177.454300949889
8.39459986519397	-0.0479312198913714	-177.6273937652
8.5703784523037	-0.0468837644784383	-177.799512022956
8.74983775227435	-0.0459194752417974	-177.970725869626
8.93305483733294	-0.0450367501382049	-178.141105250855
9.12010839355909	-0.0442341224605258	-178.310719735087
9.31107875467831	-0.0435102570609451	-178.479638840718
9.50604793656282	-0.0428639492910917	-178.647931883553
9.70509967245488	-0.0422941232212588	-178.815667973288
9.90831944892767	-0.0417998299131475	-178.982916041722
10.115794542599	-0.0413802456998391	-179.149744961812
10.327614057614	-0.0410346714028339	-179.316223401801
10.5438689639126	-0.0407625307720901	-179.482420061324
10.7646521362984	-0.0405633702012175	-179.648403369598
10.9900583943252	-0.0404368573944697	-179.81424192064
11.2201845430196	-0.0403827813823726	-179.980004137748
11.4551294144553	-0.0404010519787949	-180.145758481447
11.6949939101987	-0.0404916996611805	-180.311573328123
11.9398810446427	-0.0406548755734944	-180.477517103633
12.1898959892486	-0.0408908519754888	-180.643658398751
12.4451461177138	-0.0412000223061623	-180.810065680245
12.7057410520854	-0.0415829020226071	-180.976807565822
12.9717927098395	-0.0420401293925068	-181.143952790999
13.2434153519466	-0.0425724665050946	-181.31157022542
13.5207256319427	-0.043180799816771	-181.479728717658
13.8038426460288	-0.0438661424510148	-181.648497421768
14.0928879842187	-0.0446296351821355	-181.817945625062
14.3879857825584	-0.0454725479935223	-181.988142749217
14.6892627764386	-0.0463962824818517	-182.159158479101
14.9968483550237	-0.0474023734923378	-182.33106267948
15.3108746168203	-0.0484924917904783	-182.503925485501
15.6314764264095	-0.0496684457631696	-182.677817193269
15.9587914723673	-0.050932185686953	-182.852808521414
16.2929603263972	-0.0522858046114967	-183.02897032419
16.6341265037017	-0.0537315433076801	-183.206373874402
16.9824365246174	-0.0552717922094836	-183.385090691647
17.3380399775414	-0.0569090948881438	-183.56519257082
17.7010895831742	-0.0586461529096113	-183.74675172864
18.0717412601093	-0.060485829439127	-183.929840766886
18.4501541917948	-0.0624311514383562	-184.114532494857
18.836490894898	-0.0644853175346303	-184.300900294026
19.2309172891016	-0.0666516988709432	-184.489017766095
19.6336027683604	-0.0689338466138525	-184.678959003047
20.0447202736516	-0.0713354951660733	-184.870798434435
20.4644463672468	-0.0738605685311222	-185.06461093521
20.8929613085403	-0.076513185072162	-185.260471774814
21.3304491314657	-0.0792976631505598	-185.458456623819
21.7770977235316	-0.0822185281550531	-185.658641638757
22.233098906514	-0.0852805158389895	-185.861103269227
22.6986485188382	-0.0884885820965566	-186.065918499884
23.1739464996848	-0.0918479068961368	-186.273164668163
23.6591969748575	-0.0953639025782422	-186.482919562343
24.1546083444494	-0.09904221984044	-186.695261351847
24.6603933723434	-0.102888755549157	-186.910268617396
25.1767692775885	-0.106909659716381	-187.128020314942
25.7039578276886	-0.111111343422698	-187.348595780639
26.2421854338444	-0.115500487492404	-187.572074758052
26.7916832481903	-0.12008404860452	-187.798537278168
27.3526872630671	-0.124869269138698	-188.028063724551
27.9254384123733	-0.129863685147452	-188.260734784904
28.5101826750391	-0.135075135240362	-188.496631436922
29.107171180666	-0.140511769175831	-188.735834908471
29.7166603173803	-0.146182056363734	-188.978426625431
30.3389118419426	-0.152094796971079	-189.224488261837
30.9741929921657	-0.158259128738581	-189.474101592674
31.6227766016838	-0.164684537309241	-189.727348493973
32.2849412171263	-0.171380866905538	-189.98431094186
32.9609712177458	-0.178358329811146	-190.24507095224
33.651156937549	-0.185627513067453	-190.509710413046
34.3557947899874	-0.193199392932593	-190.778311204432
35.0751873952568	-0.201085340971058	-191.050954996021
35.8096437102636	-0.209297136587902	-191.327723278384
36.5594791613125	-0.217846974335693	-191.608697203379
37.3250157795721	-0.226747475585722	-191.893957574795
38.1065823393773	-0.236011697657287	-192.183584747048
38.904514499428	-0.245653142619651	-192.477658515196
39.719154946944	-0.255685766743352	-192.776258027145
40.5508535448383	-0.266123992349166	-193.079461765966
41.399967481973	-0.276982711426083	-193.387347287375
42.2668614265603	-0.288277299226906	-193.69999126003
43.1519076827765	-0.300023620518633	-194.017469288993
44.0554863506552	-0.312238035860023	-194.339855753063
44.9779854893287	-0.324937411197556	-194.667223739922
45.9198012836868	-0.338139123451175	-194.999644878469
46.8813382145265	-0.351861067165518	-195.337189210562
47.8630092322638	-0.366121660314375	-195.679925050606
48.8652359342834	-0.380939847097523	-196.027918784277
49.8884487460011	-0.396335102782287	-196.381234733717
50.9330871057195	-0.412327438148183	-196.73993502465
51.9995996533515	-0.428937399555243	-197.104079368041
53.0884444230988	-0.446186069932739	-197.473724884726
54.2000890401624	-0.464095068241985	-197.848925916113
55.3350109215737	-0.482686549327567	-198.229733863834
56.4936974812302	-0.501983198657184	-198.616196944061
57.676646339225	-0.522008229488216	-199.00836001955
58.8843655355588	-0.542785375173217	-199.406264358583
60.1173737483278	-0.564338882829004	-199.809947450771
61.3762005164794	-0.586693503645642	-200.219442785611
62.6613864672336	-0.609874479979186	-200.6347796035
63.9734835482649	-0.633907532607369	-201.055982684977
65.3130552647472	-0.658818846965009	-201.483072153901
66.6806769213621	-0.684635052752486	-201.916063199505
68.0769358693741	-0.711383205518205	-202.354965873626
